,bytes_read,bytes_written
1782,0,13
1783,0,556
1784,0,60
1785,0,13
1786,0,556
1787,0,60
1788,0,13
1789,0,13
179,53225,58363
1790,0,13
1791,0,556
1792,543,60
1793,0,61
1794,0,13
1795,0,13
1796,0,13
1797,0,13
1798,543,556
1799,0,108
18,0,61
180,1600,227
1800,0,14
1801,0,13
1802,0,13
1803,0,13
1804,0,556
1805,0,60
1806,0,13
1807,543,13
1808,0,61
1809,0,13
181,543,210
1810,0,13
1811,0,13
1812,0,556
1813,0,60
1814,543,556
1815,0,108
1816,0,14
1817,0,556
1818,0,60
1819,0,13
182,0,62
1820,0,13
1821,0,556
1822,5372,22627
1823,11345,24633
1824,3801,4923
1825,1629,3277
1826,543,4210
1827,0,257
1828,0,14
1829,0,13
183,1629,4848
1830,0,13
1831,0,556
1832,0,60
1833,0,13
1834,0,13
1835,543,13
1836,0,61
1837,0,13
1838,0,556
1839,0,60
184,1086,2425
1840,0,13
1841,0,13
1842,0,13
1843,0,13
1844,543,556
1845,0,108
1846,0,14
1847,0,13
1848,0,13
1849,543,13
185,543,767
1850,0,61
1851,0,556
1852,0,60
1853,0,13
1854,543,13
1855,0,61
1856,0,556
1857,0,60
1858,0,13
1859,0,13
186,0,207
1860,0,13
1861,0,13
1862,543,13
1863,0,61
1864,543,13
1865,0,61
1866,0,13
1867,0,13
1868,0,13
1869,0,13
187,0,14
1870,543,13
1871,0,61
1872,543,13
1873,0,61
1874,0,13
1875,543,13
1876,0,61
1877,0,13
1878,0,13
1879,0,13
188,0,13
1880,0,556
1881,0,60
1882,0,13
1883,543,13
1884,0,61
1885,0,13
1886,0,13
1887,0,556
1888,0,60
1889,0,13
189,543,556
1890,543,13
1891,0,61
1892,0,13
1893,0,13
1894,0,13
1895,0,556
1896,0,60
1897,0,13
1898,0,13
1899,543,13
19,0,660
190,255344,260003
1900,0,61
1901,0,13
1902,0,13
1903,543,13
1904,0,61
1905,0,13
1906,0,13
1907,0,13
1908,543,13
1909,0,61
191,262802,259605
1910,0,13
1911,1086,13
1912,0,108
1913,543,14
1914,0,61
1915,0,13
1916,0,13
1917,0,13
1918,543,13
1919,0,61
192,246837,259543
1920,0,556
1921,0,60
1922,0,13
1923,0,13
1924,0,13
1925,543,556
1926,0,108
1927,0,14
1928,0,13
1929,0,13
193,262802,259601
1930,0,13
1931,543,13
1932,0,61
1933,543,13
1934,543,61
1935,0,61
1936,0,13
1937,0,13
1938,543,13
1939,543,61
194,54825,58363
1940,0,61
1941,0,13
1942,0,13
1943,5944,29139
1944,11801,21478
1945,3258,4154
1946,1086,2531
1947,543,768
1948,0,208
1949,0,557
195,1629,3842
1950,0,3352
1951,0,107
1952,0,14
1953,0,13
1954,0,13
1955,0,13
1956,0,556
1957,543,60
1958,0,61
1959,0,13
196,0,222
1960,0,13
1961,0,13
1962,0,556
1963,0,60
1964,0,13
1965,0,556
1966,543,60
1967,0,61
1968,0,556
1969,0,60
197,0,14
1970,0,556
1971,0,60
1972,0,13
1973,543,13
